year,region_code,business_type,sector_type,small business,large business
2014,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,632.0,5.0
2014,DR06,Management of Companies & Enterprises,Goods-Producing Sector,75.0,0.0
2014,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,326.0,3.0
2014,DR06,Educational Services,Goods-Producing Sector,106.0,6.0
2014,DR06,Health Care & Social Assistance,Goods-Producing Sector,334.0,9.0
2014,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,167.0,1.0
2014,DR06,Accommodation & Food Services,Goods-Producing Sector,300.0,10.0
2014,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,475.0,1.0
2014,DR06,Public Administration,Goods-Producing Sector,20.0,23.0
2014,DR07,Unclassified,Unclassified,424.0,0.0
2014,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1863.0,11.0
2014,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,117.0,2.0
2014,DR07,Utilities,Services-Producing Sector,10.0,0.0
2014,DR07,Construction,Services-Producing Sector,690.0,5.0
2014,DR07,Manufacturing,Services-Producing Sector,166.0,15.0
2014,DR07,Wholesale Trade,Goods-Producing Sector,98.0,1.0
2014,DR07,Retail Trade,Goods-Producing Sector,509.0,5.0
2014,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,343.0,2.0
2014,DR07,Information & Cultural Industries,Goods-Producing Sector,60.0,0.0
2014,DR07,Finance & Insurance,Goods-Producing Sector,141.0,3.0
2014,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,1323.0,0.0
2014,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,559.0,1.0
2014,DR07,Management of Companies & Enterprises,Goods-Producing Sector,76.0,0.0
2014,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,428.0,2.0
2014,DR07,Educational Services,Goods-Producing Sector,93.0,3.0
2014,DR07,Health Care & Social Assistance,Goods-Producing Sector,307.0,4.0
2014,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,144.0,1.0
2014,DR07,Accommodation & Food Services,Goods-Producing Sector,269.0,5.0
2014,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,528.0,1.0
2014,DR07,Public Administration,Goods-Producing Sector,23.0,11.0
2014,DR08,Unclassified,Unclassified,982.0,1.0
2014,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,2759.0,1.0
2014,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,768.0,41.0
2014,DR08,Utilities,Services-Producing Sector,14.0,0.0
2014,DR08,Construction,Services-Producing Sector,1606.0,34.0
2014,DR08,Manufacturing,Services-Producing Sector,204.0,6.0
2014,DR08,Wholesale Trade,Goods-Producing Sector,227.0,8.0
2014,DR08,Retail Trade,Goods-Producing Sector,787.0,24.0
2014,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,1029.0,7.0
2014,DR08,Information & Cultural Industries,Goods-Producing Sector,76.0,0.0
2014,DR08,Finance & Insurance,Goods-Producing Sector,231.0,5.0
2014,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,3427.0,3.0
2014,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,1214.0,14.0
2014,DR08,Management of Companies & Enterprises,Goods-Producing Sector,120.0,2.0
2014,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,808.0,4.0
2014,DR08,Educational Services,Goods-Producing Sector,150.0,4.0
2014,DR08,Health Care & Social Assistance,Goods-Producing Sector,522.0,11.0
2014,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,193.0,1.0
2014,DR08,Accommodation & Food Services,Goods-Producing Sector,315.0,19.0
2014,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,1126.0,3.0
2014,DR08,Public Administration,Goods-Producing Sector,9.0,12.0
2015,DR01,Unclassified,Unclassified,9714.0,13.0
2015,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,8224.0,40.0
2015,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,319.0,2.0
2015,DR01,Utilities,Services-Producing Sector,116.0,2.0
2015,DR01,Construction,Services-Producing Sector,14264.0,61.0
2015,DR01,Manufacturing,Services-Producing Sector,3236.0,62.0
2015,DR01,Wholesale Trade,Goods-Producing Sector,2249.0,20.0
2015,DR01,Retail Trade,Goods-Producing Sector,9215.0,204.0
2015,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,3645.0,37.0
2015,DR01,Information & Cultural Industries,Goods-Producing Sector,2183.0,13.0
2015,DR01,Finance & Insurance,Goods-Producing Sector,4744.0,26.0
2015,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,50590.0,17.0
2015,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,20156.0,44.0
2015,DR01,Management of Companies & Enterprises,Goods-Producing Sector,1825.0,10.0
2015,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,8781.0,51.0
2015,DR01,Educational Services,Goods-Producing Sector,3390.0,43.0
2015,DR01,Health Care & Social Assistance,Goods-Producing Sector,10617.0,92.0
2015,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,5779.0,27.0
2015,DR01,Accommodation & Food Services,Goods-Producing Sector,3991.0,171.0
2015,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,10592.0,30.0
2015,DR01,Public Administration,Goods-Producing Sector,351.0,58.0
2015,DR02,Unclassified,Unclassified,49055.0,107.0
2015,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,11829.0,115.0
2015,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,1971.0,28.0
2015,DR02,Utilities,Services-Producing Sector,275.0,12.0
2015,DR02,Construction,Services-Producing Sector,52812.0,365.0
2015,DR02,Manufacturing,Services-Producing Sector,10707.0,466.0
2015,DR02,Wholesale Trade,Goods-Producing Sector,14263.0,274.0
2015,DR02,Retail Trade,Goods-Producing Sector,31758.0,652.0
2015,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,22790.0,238.0
2015,DR02,Information & Cultural Industries,Goods-Producing Sector,12139.0,148.0
2015,DR02,Finance & Insurance,Goods-Producing Sector,26549.0,191.0
2015,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,177216.0,106.0
2015,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,82902.0,304.0
2015,DR02,Management of Companies & Enterprises,Goods-Producing Sector,8689.0,125.0
2015,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,36616.0,318.0
2015,DR02,Educational Services,Goods-Producing Sector,14252.0,143.0
2015,DR02,Health Care & Social Assistance,Goods-Producing Sector,34019.0,292.0
2015,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,19744.0,117.0
2015,DR02,Accommodation & Food Services,Goods-Producing Sector,11840.0,686.0
2015,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,33208.0,143.0
2015,DR02,Public Administration,Goods-Producing Sector,182.0,76.0
2015,DR03,Unclassified,Unclassified,6461.0,15.0
2015,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,8581.0,30.0
2015,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,548.0,3.0
2015,DR03,Utilities,Services-Producing Sector,142.0,5.0
2015,DR03,Construction,Services-Producing Sector,11437.0,48.0
2015,DR03,Manufacturing,Services-Producing Sector,2277.0,87.0
2015,DR03,Wholesale Trade,Goods-Producing Sector,1972.0,16.0
2015,DR03,Retail Trade,Goods-Producing Sector,7139.0,145.0
2015,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,3070.0,37.0
2015,DR03,Information & Cultural Industries,Goods-Producing Sector,1164.0,10.0
2015,DR03,Finance & Insurance,Goods-Producing Sector,4037.0,19.0
2015,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,35755.0,15.0
2015,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,11278.0,26.0
2015,DR03,Management of Companies & Enterprises,Goods-Producing Sector,1572.0,9.0
2015,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,5719.0,32.0
2015,DR03,Educational Services,Goods-Producing Sector,1703.0,23.0
2015,DR03,Health Care & Social Assistance,Goods-Producing Sector,5999.0,83.0
2015,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,2645.0,43.0
2015,DR03,Accommodation & Food Services,Goods-Producing Sector,3227.0,131.0
2015,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,7499.0,15.0
2015,DR03,Public Administration,Goods-Producing Sector,99.0,36.0
2015,DR04,Unclassified,Unclassified,1629.0,0.0
2015,DR04,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,2237.0,15.0
2015,DR04,Mining & Oil & Gas Extraction,Services-Producing Sector,215.0,6.0
2015,DR04,Utilities,Services-Producing Sector,74.0,7.0
2015,DR04,Construction,Services-Producing Sector,3361.0,12.0
2015,DR04,Manufacturing,Services-Producing Sector,739.0,21.0
2015,DR04,Wholesale Trade,Goods-Producing Sector,400.0,7.0
2015,DR04,Retail Trade,Goods-Producing Sector,2080.0,31.0
2015,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,747.0,5.0
2015,DR04,Information & Cultural Industries,Goods-Producing Sector,366.0,0.0
2015,DR04,Finance & Insurance,Goods-Producing Sector,704.0,7.0
2015,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,9850.0,3.0
2015,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,2822.0,5.0
2015,DR04,Management of Companies & Enterprises,Goods-Producing Sector,296.0,0.0
2015,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,1415.0,7.0
2015,DR04,Educational Services,Goods-Producing Sector,507.0,8.0
2015,DR04,Health Care & Social Assistance,Goods-Producing Sector,1672.0,37.0
2015,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,916.0,17.0
2015,DR04,Accommodation & Food Services,Goods-Producing Sector,1189.0,25.0
2015,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,2251.0,5.0
2015,DR04,Public Administration,Goods-Producing Sector,62.0,14.0
2015,DR05,Unclassified,Unclassified,1406.0,1.0
2015,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,3444.0,17.0
2015,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,213.0,4.0
2015,DR05,Utilities,Services-Producing Sector,35.0,1.0
2015,DR05,Construction,Services-Producing Sector,2554.0,28.0
2015,DR05,Manufacturing,Services-Producing Sector,577.0,45.0
2015,DR05,Wholesale Trade,Goods-Producing Sector,478.0,8.0
2015,DR05,Retail Trade,Goods-Producing Sector,1774.0,32.0
2015,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,1225.0,16.0
2015,DR05,Information & Cultural Industries,Goods-Producing Sector,200.0,3.0
2015,DR05,Finance & Insurance,Goods-Producing Sector,638.0,8.0
2015,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,7076.0,7.0
2015,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,2145.0,4.0
2015,DR05,Management of Companies & Enterprises,Goods-Producing Sector,274.0,3.0
2015,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,1120.0,14.0
2015,DR05,Educational Services,Goods-Producing Sector,376.0,6.0
2015,DR05,Health Care & Social Assistance,Goods-Producing Sector,1508.0,17.0
2015,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,487.0,2.0
2015,DR05,Accommodation & Food Services,Goods-Producing Sector,762.0,27.0
2015,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,1798.0,3.0
2015,DR05,Public Administration,Goods-Producing Sector,33.0,16.0
2015,DR06,Unclassified,Unclassified,493.0,1.0
2015,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1160.0,2.0
2015,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,45.0,1.0
2015,DR06,Utilities,Services-Producing Sector,6.0,1.0
2015,DR06,Construction,Services-Producing Sector,662.0,10.0
2015,DR06,Manufacturing,Services-Producing Sector,128.0,4.0
2015,DR06,Wholesale Trade,Goods-Producing Sector,117.0,1.0
2015,DR06,Retail Trade,Goods-Producing Sector,529.0,13.0
2015,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,358.0,5.0
2015,DR06,Information & Cultural Industries,Goods-Producing Sector,63.0,0.0
2015,DR06,Finance & Insurance,Goods-Producing Sector,139.0,2.0
2015,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,2397.0,0.0
2015,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,625.0,5.0
2015,DR06,Management of Companies & Enterprises,Goods-Producing Sector,66.0,0.0
2015,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,336.0,3.0
2015,DR06,Educational Services,Goods-Producing Sector,118.0,5.0
2015,DR06,Health Care & Social Assistance,Goods-Producing Sector,361.0,10.0
2015,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,172.0,1.0
2015,DR06,Accommodation & Food Services,Goods-Producing Sector,313.0,8.0
2015,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,510.0,2.0
2015,DR06,Public Administration,Goods-Producing Sector,18.0,26.0
2015,DR07,Unclassified,Unclassified,402.0,0.0
2015,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1834.0,9.0
2015,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,118.0,1.0
2015,DR07,Utilities,Services-Producing Sector,10.0,0.0
2015,DR07,Construction,Services-Producing Sector,708.0,5.0
2015,DR07,Manufacturing,Services-Producing Sector,170.0,14.0
2015,DR07,Wholesale Trade,Goods-Producing Sector,94.0,1.0
2015,DR07,Retail Trade,Goods-Producing Sector,464.0,6.0
2015,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,343.0,2.0
2015,DR07,Information & Cultural Industries,Goods-Producing Sector,61.0,0.0
2015,DR07,Finance & Insurance,Goods-Producing Sector,138.0,2.0
2015,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,1366.0,0.0
2015,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,598.0,3.0
2015,DR07,Management of Companies & Enterprises,Goods-Producing Sector,70.0,0.0
2015,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,431.0,2.0
2015,DR07,Educational Services,Goods-Producing Sector,98.0,4.0
2015,DR07,Health Care & Social Assistance,Goods-Producing Sector,300.0,4.0
2015,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,148.0,1.0
2015,DR07,Accommodation & Food Services,Goods-Producing Sector,264.0,7.0
2015,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,542.0,2.0
2015,DR07,Public Administration,Goods-Producing Sector,27.0,7.0
2015,DR08,Unclassified,Unclassified,967.0,2.0
2015,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,2604.0,5.0
2015,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,777.0,36.0
2015,DR08,Utilities,Services-Producing Sector,16.0,0.0
2015,DR08,Construction,Services-Producing Sector,1683.0,33.0
2015,DR08,Manufacturing,Services-Producing Sector,200.0,7.0
2015,DR08,Wholesale Trade,Goods-Producing Sector,231.0,8.0
2015,DR08,Retail Trade,Goods-Producing Sector,797.0,22.0
2015,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,1054.0,8.0
2015,DR08,Information & Cultural Industries,Goods-Producing Sector,72.0,0.0
2015,DR08,Finance & Insurance,Goods-Producing Sector,256.0,5.0
2015,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,3590.0,3.0
2015,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,1185.0,13.0
2015,DR08,Management of Companies & Enterprises,Goods-Producing Sector,111.0,2.0
2015,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,828.0,4.0
2015,DR08,Educational Services,Goods-Producing Sector,160.0,5.0
2015,DR08,Health Care & Social Assistance,Goods-Producing Sector,538.0,9.0
2015,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,208.0,1.0
2015,DR08,Accommodation & Food Services,Goods-Producing Sector,325.0,17.0
2015,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,1173.0,6.0
2015,DR08,Public Administration,Goods-Producing Sector,8.0,13.0
2016,DR01,Unclassified,Unclassified,10374.0,15.0
2016,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,8086.0,38.0
2016,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,319.0,1.0
2016,DR01,Utilities,Services-Producing Sector,121.0,0.0
2016,DR01,Construction,Services-Producing Sector,14492.0,65.0
2016,DR01,Manufacturing,Services-Producing Sector,3267.0,61.0
2016,DR01,Wholesale Trade,Goods-Producing Sector,2263.0,17.0
2016,DR01,Retail Trade,Goods-Producing Sector,9163.0,206.0
2016,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,3681.0,37.0
2016,DR01,Information & Cultural Industries,Goods-Producing Sector,2216.0,12.0
2016,DR01,Finance & Insurance,Goods-Producing Sector,5477.0,35.0
2016,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,51491.0,15.0
2016,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,20599.0,46.0
2016,DR01,Management of Companies & Enterprises,Goods-Producing Sector,521.0,12.0
2016,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,8845.0,51.0
2016,DR01,Educational Services,Goods-Producing Sector,3934.0,42.0
2016,DR01,Health Care & Social Assistance,Goods-Producing Sector,11004.0,96.0
2016,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,5618.0,30.0
2016,DR01,Accommodation & Food Services,Goods-Producing Sector,4058.0,167.0
2016,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,10992.0,29.0
2016,DR01,Public Administration,Goods-Producing Sector,354.0,62.0
2016,DR02,Unclassified,Unclassified,52099.0,114.0
2016,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,11190.0,117.0
2016,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,1958.0,21.0
2016,DR02,Utilities,Services-Producing Sector,295.0,12.0
2016,DR02,Construction,Services-Producing Sector,55091.0,367.0
2016,DR02,Manufacturing,Services-Producing Sector,10736.0,479.0
2016,DR02,Wholesale Trade,Goods-Producing Sector,14159.0,278.0
2016,DR02,Retail Trade,Goods-Producing Sector,31999.0,668.0
2016,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,23814.0,249.0
2016,DR02,Information & Cultural Industries,Goods-Producing Sector,12166.0,151.0
2016,DR02,Finance & Insurance,Goods-Producing Sector,31087.0,204.0
2016,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,183310.0,122.0
2016,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,85180.0,305.0
2016,DR02,Management of Companies & Enterprises,Goods-Producing Sector,3480.0,117.0
2016,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,37018.0,302.0
2016,DR02,Educational Services,Goods-Producing Sector,16204.0,147.0
2016,DR02,Health Care & Social Assistance,Goods-Producing Sector,35483.0,321.0
2016,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,19375.0,128.0
2016,DR02,Accommodation & Food Services,Goods-Producing Sector,12177.0,719.0
2016,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,34223.0,163.0
2016,DR02,Public Administration,Goods-Producing Sector,184.0,78.0
2016,DR03,Unclassified,Unclassified,6898.0,11.0
2016,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,8105.0,34.0
2016,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,523.0,4.0
2016,DR03,Utilities,Services-Producing Sector,150.0,3.0
2016,DR03,Construction,Services-Producing Sector,11715.0,52.0
2016,DR03,Manufacturing,Services-Producing Sector,2301.0,82.0
2016,DR03,Wholesale Trade,Goods-Producing Sector,1996.0,15.0
2016,DR03,Retail Trade,Goods-Producing Sector,7226.0,157.0
2016,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,3083.0,34.0
2016,DR03,Information & Cultural Industries,Goods-Producing Sector,1152.0,8.0
2016,DR03,Finance & Insurance,Goods-Producing Sector,4686.0,22.0
2016,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,36477.0,15.0
2016,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,11626.0,27.0
2016,DR03,Management of Companies & Enterprises,Goods-Producing Sector,493.0,8.0
2016,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,5760.0,29.0
2016,DR03,Educational Services,Goods-Producing Sector,2090.0,23.0
2016,DR03,Health Care & Social Assistance,Goods-Producing Sector,6214.0,91.0
2016,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,2421.0,44.0
2016,DR03,Accommodation & Food Services,Goods-Producing Sector,3307.0,148.0
2016,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,7839.0,17.0
2016,DR03,Public Administration,Goods-Producing Sector,103.0,37.0
2016,DR04,Unclassified,Unclassified,1714.0,0.0
2016,DR04,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,2183.0,9.0
2016,DR04,Mining & Oil & Gas Extraction,Services-Producing Sector,202.0,6.0
2016,DR04,Utilities,Services-Producing Sector,82.0,3.0
2016,DR04,Construction,Services-Producing Sector,3349.0,12.0
2016,DR04,Manufacturing,Services-Producing Sector,735.0,21.0
2016,DR04,Wholesale Trade,Goods-Producing Sector,400.0,6.0
2016,DR04,Retail Trade,Goods-Producing Sector,2100.0,32.0
2016,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,747.0,5.0
2016,DR04,Information & Cultural Industries,Goods-Producing Sector,362.0,1.0
2016,DR04,Finance & Insurance,Goods-Producing Sector,854.0,8.0
2016,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,9879.0,3.0
2016,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,2850.0,3.0
2016,DR04,Management of Companies & Enterprises,Goods-Producing Sector,71.0,1.0
2016,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,1447.0,6.0
2016,DR04,Educational Services,Goods-Producing Sector,590.0,8.0
2016,DR04,Health Care & Social Assistance,Goods-Producing Sector,1748.0,37.0
2016,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,886.0,20.0
2016,DR04,Accommodation & Food Services,Goods-Producing Sector,1184.0,25.0
2016,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,2333.0,4.0
2016,DR04,Public Administration,Goods-Producing Sector,68.0,14.0
2016,DR05,Unclassified,Unclassified,1457.0,1.0
2016,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,3252.0,16.0
2016,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,226.0,4.0
2016,DR05,Utilities,Services-Producing Sector,32.0,0.0
2016,DR05,Construction,Services-Producing Sector,2590.0,27.0
2016,DR05,Manufacturing,Services-Producing Sector,564.0,45.0
2016,DR05,Wholesale Trade,Goods-Producing Sector,468.0,7.0
2016,DR05,Retail Trade,Goods-Producing Sector,1772.0,33.0
2016,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,1207.0,17.0
2016,DR05,Information & Cultural Industries,Goods-Producing Sector,183.0,3.0
2016,DR05,Finance & Insurance,Goods-Producing Sector,779.0,8.0
2016,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,7126.0,8.0
2016,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,2091.0,3.0
2016,DR05,Management of Companies & Enterprises,Goods-Producing Sector,74.0,3.0
2016,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,1114.0,12.0
2016,DR05,Educational Services,Goods-Producing Sector,429.0,6.0
2016,DR05,Health Care & Social Assistance,Goods-Producing Sector,1566.0,17.0
2016,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,431.0,2.0
2016,DR05,Accommodation & Food Services,Goods-Producing Sector,739.0,27.0
2016,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,1855.0,6.0
2016,DR05,Public Administration,Goods-Producing Sector,33.0,16.0
2016,DR06,Unclassified,Unclassified,498.0,0.0
2016,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1180.0,2.0
2016,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,39.0,1.0
2016,DR06,Utilities,Services-Producing Sector,7.0,1.0
2016,DR06,Construction,Services-Producing Sector,675.0,7.0
2016,DR06,Manufacturing,Services-Producing Sector,128.0,5.0
2016,DR06,Wholesale Trade,Goods-Producing Sector,116.0,0.0
2016,DR06,Retail Trade,Goods-Producing Sector,533.0,13.0
2016,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,343.0,6.0
2016,DR06,Information & Cultural Industries,Goods-Producing Sector,70.0,1.0
2016,DR06,Finance & Insurance,Goods-Producing Sector,175.0,2.0
2016,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,2292.0,0.0
2016,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,634.0,5.0
2016,DR06,Management of Companies & Enterprises,Goods-Producing Sector,21.0,0.0
2016,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,343.0,3.0
2016,DR06,Educational Services,Goods-Producing Sector,128.0,5.0
2016,DR06,Health Care & Social Assistance,Goods-Producing Sector,376.0,10.0
2016,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,153.0,2.0
2016,DR06,Accommodation & Food Services,Goods-Producing Sector,314.0,8.0
2016,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,542.0,4.0
2016,DR06,Public Administration,Goods-Producing Sector,20.0,26.0
2016,DR07,Unclassified,Unclassified,444.0,1.0
2016,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1713.0,7.0
2016,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,111.0,1.0
2016,DR07,Utilities,Services-Producing Sector,13.0,0.0
2016,DR07,Construction,Services-Producing Sector,683.0,4.0
2016,DR07,Manufacturing,Services-Producing Sector,171.0,14.0
2016,DR07,Wholesale Trade,Goods-Producing Sector,95.0,1.0
2016,DR07,Retail Trade,Goods-Producing Sector,506.0,6.0
2016,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,346.0,1.0
2016,DR07,Information & Cultural Industries,Goods-Producing Sector,62.0,0.0
2016,DR07,Finance & Insurance,Goods-Producing Sector,191.0,2.0
2016,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,1360.0,0.0
2016,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,619.0,2.0
2016,DR07,Management of Companies & Enterprises,Goods-Producing Sector,14.0,2.0
2016,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,432.0,2.0
2016,DR07,Educational Services,Goods-Producing Sector,123.0,4.0
2016,DR07,Health Care & Social Assistance,Goods-Producing Sector,305.0,4.0
2016,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,129.0,1.0
2016,DR07,Accommodation & Food Services,Goods-Producing Sector,272.0,7.0
2016,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,548.0,1.0
2016,DR07,Public Administration,Goods-Producing Sector,27.0,7.0
2016,DR08,Unclassified,Unclassified,972.0,1.0
2016,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,2425.0,3.0
2016,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,754.0,37.0
2016,DR08,Utilities,Services-Producing Sector,19.0,0.0
