year,region_code,business_type,sector_type,cluster_type,small business,large business
2015,DR01,Health Care & Social Assistance,Goods-Producing Sector,cluster1,10617.0,92.0
2015,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,5779.0,27.0
2015,DR01,Accommodation & Food Services,Goods-Producing Sector,cluster2,3991.0,171.0
2015,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,10592.0,30.0
2015,DR01,Public Administration,Goods-Producing Sector,cluster1,351.0,58.0
2015,DR02,Unclassified,Unclassified,Unclassified,49055.0,107.0
2015,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,11829.0,115.0
2015,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,1971.0,28.0
2015,DR02,Utilities,Services-Producing Sector,cluster2,275.0,12.0
2015,DR02,Construction,Services-Producing Sector,cluster1,52812.0,365.0
2015,DR02,Manufacturing,Services-Producing Sector,cluster2,10707.0,466.0
2015,DR02,Wholesale Trade,Goods-Producing Sector,cluster2,14263.0,274.0
2015,DR02,Retail Trade,Goods-Producing Sector,cluster1,31758.0,652.0
2015,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,22790.0,238.0
2015,DR02,Information & Cultural Industries,Goods-Producing Sector,cluster1,12139.0,148.0
2015,DR02,Finance & Insurance,Goods-Producing Sector,cluster1,26549.0,191.0
2015,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,177216.0,106.0
2015,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,82902.0,304.0
2015,DR02,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,8689.0,125.0
2015,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,36616.0,318.0
2015,DR02,Educational Services,Goods-Producing Sector,cluster1,14252.0,143.0
2015,DR02,Health Care & Social Assistance,Goods-Producing Sector,cluster1,34019.0,292.0
2015,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,19744.0,117.0
2015,DR02,Accommodation & Food Services,Goods-Producing Sector,cluster2,11840.0,686.0
2015,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,33208.0,143.0
2015,DR02,Public Administration,Goods-Producing Sector,cluster1,182.0,76.0
2015,DR03,Unclassified,Unclassified,Unclassified,6461.0,15.0
2015,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,8581.0,30.0
2015,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,548.0,3.0
2015,DR03,Utilities,Services-Producing Sector,cluster2,142.0,5.0
2015,DR03,Construction,Services-Producing Sector,cluster1,11437.0,48.0
2015,DR03,Manufacturing,Services-Producing Sector,cluster2,2277.0,87.0
2015,DR03,Wholesale Trade,Goods-Producing Sector,cluster2,1972.0,16.0
2015,DR03,Retail Trade,Goods-Producing Sector,cluster1,7139.0,145.0
2015,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,3070.0,37.0
2015,DR03,Information & Cultural Industries,Goods-Producing Sector,cluster1,1164.0,10.0
2015,DR03,Finance & Insurance,Goods-Producing Sector,cluster1,4037.0,19.0
2015,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,35755.0,15.0
2015,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,11278.0,26.0
2015,DR03,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,1572.0,9.0
2015,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,5719.0,32.0
2015,DR03,Educational Services,Goods-Producing Sector,cluster1,1703.0,23.0
2015,DR03,Health Care & Social Assistance,Goods-Producing Sector,cluster1,5999.0,83.0
2015,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,2645.0,43.0
2015,DR03,Accommodation & Food Services,Goods-Producing Sector,cluster2,3227.0,131.0
2015,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,7499.0,15.0
2015,DR03,Public Administration,Goods-Producing Sector,cluster1,99.0,36.0
2015,DR04,Unclassified,Unclassified,Unclassified,1629.0,0.0
2015,DR04,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,2237.0,15.0
2015,DR04,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,215.0,6.0
2015,DR04,Utilities,Services-Producing Sector,cluster2,74.0,7.0
2015,DR04,Construction,Services-Producing Sector,cluster1,3361.0,12.0
2015,DR04,Manufacturing,Services-Producing Sector,cluster2,739.0,21.0
2015,DR04,Wholesale Trade,Goods-Producing Sector,cluster2,400.0,7.0
2015,DR04,Retail Trade,Goods-Producing Sector,cluster1,2080.0,31.0
2015,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,747.0,5.0
2015,DR04,Information & Cultural Industries,Goods-Producing Sector,cluster1,366.0,0.0
2015,DR04,Finance & Insurance,Goods-Producing Sector,cluster1,704.0,7.0
2015,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,9850.0,3.0
2015,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,2822.0,5.0
2015,DR04,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,296.0,0.0
2015,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,1415.0,7.0
2015,DR04,Educational Services,Goods-Producing Sector,cluster1,507.0,8.0
2015,DR04,Health Care & Social Assistance,Goods-Producing Sector,cluster1,1672.0,37.0
2015,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,916.0,17.0
2015,DR04,Accommodation & Food Services,Goods-Producing Sector,cluster2,1189.0,25.0
2015,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,2251.0,5.0
2015,DR04,Public Administration,Goods-Producing Sector,cluster1,62.0,14.0
2015,DR05,Unclassified,Unclassified,Unclassified,1406.0,1.0
2015,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,3444.0,17.0
2015,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,213.0,4.0
2015,DR05,Utilities,Services-Producing Sector,cluster2,35.0,1.0
2015,DR05,Construction,Services-Producing Sector,cluster1,2554.0,28.0
2015,DR05,Manufacturing,Services-Producing Sector,cluster2,577.0,45.0
2015,DR05,Wholesale Trade,Goods-Producing Sector,cluster2,478.0,8.0
2015,DR05,Retail Trade,Goods-Producing Sector,cluster1,1774.0,32.0
2015,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1225.0,16.0
2015,DR05,Information & Cultural Industries,Goods-Producing Sector,cluster1,200.0,3.0
2015,DR05,Finance & Insurance,Goods-Producing Sector,cluster1,638.0,8.0
2015,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,7076.0,7.0
2015,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,2145.0,4.0
2015,DR05,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,274.0,3.0
2015,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,1120.0,14.0
2015,DR05,Educational Services,Goods-Producing Sector,cluster1,376.0,6.0
2015,DR05,Health Care & Social Assistance,Goods-Producing Sector,cluster1,1508.0,17.0
2015,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,487.0,2.0
2015,DR05,Accommodation & Food Services,Goods-Producing Sector,cluster2,762.0,27.0
2015,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,1798.0,3.0
2015,DR05,Public Administration,Goods-Producing Sector,cluster1,33.0,16.0
2015,DR06,Unclassified,Unclassified,Unclassified,493.0,1.0
2015,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1160.0,2.0
2015,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,45.0,1.0
2015,DR06,Utilities,Services-Producing Sector,cluster2,6.0,1.0
2015,DR06,Construction,Services-Producing Sector,cluster1,662.0,10.0
2015,DR06,Manufacturing,Services-Producing Sector,cluster2,128.0,4.0
2015,DR06,Wholesale Trade,Goods-Producing Sector,cluster2,117.0,1.0
2015,DR06,Retail Trade,Goods-Producing Sector,cluster1,529.0,13.0
2015,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,358.0,5.0
2015,DR06,Information & Cultural Industries,Goods-Producing Sector,cluster1,63.0,0.0
2015,DR06,Finance & Insurance,Goods-Producing Sector,cluster1,139.0,2.0
2015,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,2397.0,0.0
2015,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,625.0,5.0
2015,DR06,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,66.0,0.0
2015,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,336.0,3.0
2015,DR06,Educational Services,Goods-Producing Sector,cluster1,118.0,5.0
2015,DR06,Health Care & Social Assistance,Goods-Producing Sector,cluster1,361.0,10.0
2015,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,172.0,1.0
2015,DR06,Accommodation & Food Services,Goods-Producing Sector,cluster2,313.0,8.0
2015,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,510.0,2.0
2015,DR06,Public Administration,Goods-Producing Sector,cluster1,18.0,26.0
2015,DR07,Unclassified,Unclassified,Unclassified,402.0,0.0
2015,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1834.0,9.0
2015,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,118.0,1.0
2015,DR07,Utilities,Services-Producing Sector,cluster2,10.0,0.0
2015,DR07,Construction,Services-Producing Sector,cluster1,708.0,5.0
2015,DR07,Manufacturing,Services-Producing Sector,cluster2,170.0,14.0
2015,DR07,Wholesale Trade,Goods-Producing Sector,cluster2,94.0,1.0
2015,DR07,Retail Trade,Goods-Producing Sector,cluster1,464.0,6.0
2015,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,343.0,2.0
2015,DR07,Information & Cultural Industries,Goods-Producing Sector,cluster1,61.0,0.0
2015,DR07,Finance & Insurance,Goods-Producing Sector,cluster1,138.0,2.0
2015,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,1366.0,0.0
2015,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,598.0,3.0
2015,DR07,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,70.0,0.0
2015,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,431.0,2.0
2015,DR07,Educational Services,Goods-Producing Sector,cluster1,98.0,4.0
2015,DR07,Health Care & Social Assistance,Goods-Producing Sector,cluster1,300.0,4.0
2015,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,148.0,1.0
2015,DR07,Accommodation & Food Services,Goods-Producing Sector,cluster2,264.0,7.0
2015,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,542.0,2.0
2015,DR07,Public Administration,Goods-Producing Sector,cluster1,27.0,7.0
2015,DR08,Unclassified,Unclassified,Unclassified,967.0,2.0
2015,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,2604.0,5.0
2015,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,777.0,36.0
2015,DR08,Utilities,Services-Producing Sector,cluster2,16.0,0.0
2015,DR08,Construction,Services-Producing Sector,cluster1,1683.0,33.0
2015,DR08,Manufacturing,Services-Producing Sector,cluster2,200.0,7.0
2015,DR08,Wholesale Trade,Goods-Producing Sector,cluster2,231.0,8.0
2015,DR08,Retail Trade,Goods-Producing Sector,cluster1,797.0,22.0
2015,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1054.0,8.0
2015,DR08,Information & Cultural Industries,Goods-Producing Sector,cluster1,72.0,0.0
2015,DR08,Finance & Insurance,Goods-Producing Sector,cluster1,256.0,5.0
2015,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,3590.0,3.0
2015,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,1185.0,13.0
2015,DR08,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,111.0,2.0
2015,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,828.0,4.0
2015,DR08,Educational Services,Goods-Producing Sector,cluster1,160.0,5.0
2015,DR08,Health Care & Social Assistance,Goods-Producing Sector,cluster1,538.0,9.0
2015,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,208.0,1.0
2015,DR08,Accommodation & Food Services,Goods-Producing Sector,cluster2,325.0,17.0
2015,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,1173.0,6.0
2015,DR08,Public Administration,Goods-Producing Sector,cluster1,8.0,13.0
2016,DR01,Unclassified,Unclassified,Unclassified,10374.0,15.0
2016,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,8086.0,38.0
2016,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,319.0,1.0
2016,DR01,Utilities,Services-Producing Sector,cluster2,121.0,0.0
2016,DR01,Construction,Services-Producing Sector,cluster1,14492.0,65.0
2016,DR01,Manufacturing,Services-Producing Sector,cluster2,3267.0,61.0
2016,DR01,Wholesale Trade,Goods-Producing Sector,cluster2,2263.0,17.0
2016,DR01,Retail Trade,Goods-Producing Sector,cluster1,9163.0,206.0
2016,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,3681.0,37.0
2016,DR01,Information & Cultural Industries,Goods-Producing Sector,cluster1,2216.0,12.0
2016,DR01,Finance & Insurance,Goods-Producing Sector,cluster1,5477.0,35.0
2016,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,51491.0,15.0
2016,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,20599.0,46.0
2016,DR01,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,521.0,12.0
2016,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,8845.0,51.0
2016,DR01,Educational Services,Goods-Producing Sector,cluster1,3934.0,42.0
2016,DR01,Health Care & Social Assistance,Goods-Producing Sector,cluster1,11004.0,96.0
2016,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,5618.0,30.0
2016,DR01,Accommodation & Food Services,Goods-Producing Sector,cluster2,4058.0,167.0
2016,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,10992.0,29.0
2016,DR01,Public Administration,Goods-Producing Sector,cluster1,354.0,62.0
2016,DR02,Unclassified,Unclassified,Unclassified,52099.0,114.0
2016,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,11190.0,117.0
2016,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,1958.0,21.0
2016,DR02,Utilities,Services-Producing Sector,cluster2,295.0,12.0
2016,DR02,Construction,Services-Producing Sector,cluster1,55091.0,367.0
2016,DR02,Manufacturing,Services-Producing Sector,cluster2,10736.0,479.0
2016,DR02,Wholesale Trade,Goods-Producing Sector,cluster2,14159.0,278.0
2016,DR02,Retail Trade,Goods-Producing Sector,cluster1,31999.0,668.0
2016,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,23814.0,249.0
2016,DR02,Information & Cultural Industries,Goods-Producing Sector,cluster1,12166.0,151.0
2016,DR02,Finance & Insurance,Goods-Producing Sector,cluster1,31087.0,204.0
2016,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,183310.0,122.0
2016,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,85180.0,305.0
2016,DR02,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,3480.0,117.0
2016,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,37018.0,302.0
2016,DR02,Educational Services,Goods-Producing Sector,cluster1,16204.0,147.0
2016,DR02,Health Care & Social Assistance,Goods-Producing Sector,cluster1,35483.0,321.0
2016,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,19375.0,128.0
2016,DR02,Accommodation & Food Services,Goods-Producing Sector,cluster2,12177.0,719.0
2016,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,34223.0,163.0
2016,DR02,Public Administration,Goods-Producing Sector,cluster1,184.0,78.0
2016,DR03,Unclassified,Unclassified,Unclassified,6898.0,11.0
2016,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,8105.0,34.0
2016,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,523.0,4.0
2016,DR03,Utilities,Services-Producing Sector,cluster2,150.0,3.0
2016,DR03,Construction,Services-Producing Sector,cluster1,11715.0,52.0
2016,DR03,Manufacturing,Services-Producing Sector,cluster2,2301.0,82.0
2016,DR03,Wholesale Trade,Goods-Producing Sector,cluster2,1996.0,15.0
2016,DR03,Retail Trade,Goods-Producing Sector,cluster1,7226.0,157.0
2016,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,3083.0,34.0
2016,DR03,Information & Cultural Industries,Goods-Producing Sector,cluster1,1152.0,8.0
2016,DR03,Finance & Insurance,Goods-Producing Sector,cluster1,4686.0,22.0
2016,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,36477.0,15.0
2016,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,11626.0,27.0
2016,DR03,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,493.0,8.0
2016,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,5760.0,29.0
2016,DR03,Educational Services,Goods-Producing Sector,cluster1,2090.0,23.0
2016,DR03,Health Care & Social Assistance,Goods-Producing Sector,cluster1,6214.0,91.0
2016,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,2421.0,44.0
2016,DR03,Accommodation & Food Services,Goods-Producing Sector,cluster2,3307.0,148.0
2016,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,7839.0,17.0
2016,DR03,Public Administration,Goods-Producing Sector,cluster1,103.0,37.0
2016,DR04,Unclassified,Unclassified,Unclassified,1714.0,0.0
2016,DR04,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,2183.0,9.0
2016,DR04,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,202.0,6.0
2016,DR04,Utilities,Services-Producing Sector,cluster2,82.0,3.0
2016,DR04,Construction,Services-Producing Sector,cluster1,3349.0,12.0
2016,DR04,Manufacturing,Services-Producing Sector,cluster2,735.0,21.0
2016,DR04,Wholesale Trade,Goods-Producing Sector,cluster2,400.0,6.0
2016,DR04,Retail Trade,Goods-Producing Sector,cluster1,2100.0,32.0
2016,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,747.0,5.0
2016,DR04,Information & Cultural Industries,Goods-Producing Sector,cluster1,362.0,1.0
2016,DR04,Finance & Insurance,Goods-Producing Sector,cluster1,854.0,8.0
2016,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,9879.0,3.0
2016,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,2850.0,3.0
2016,DR04,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,71.0,1.0
2016,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,1447.0,6.0
2016,DR04,Educational Services,Goods-Producing Sector,cluster1,590.0,8.0
2016,DR04,Health Care & Social Assistance,Goods-Producing Sector,cluster1,1748.0,37.0
2016,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,886.0,20.0
2016,DR04,Accommodation & Food Services,Goods-Producing Sector,cluster2,1184.0,25.0
2016,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,2333.0,4.0
2016,DR04,Public Administration,Goods-Producing Sector,cluster1,68.0,14.0
2016,DR05,Unclassified,Unclassified,Unclassified,1457.0,1.0
2016,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,3252.0,16.0
2016,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,226.0,4.0
2016,DR05,Utilities,Services-Producing Sector,cluster2,32.0,0.0
2016,DR05,Construction,Services-Producing Sector,cluster1,2590.0,27.0
2016,DR05,Manufacturing,Services-Producing Sector,cluster2,564.0,45.0
2016,DR05,Wholesale Trade,Goods-Producing Sector,cluster2,468.0,7.0
2016,DR05,Retail Trade,Goods-Producing Sector,cluster1,1772.0,33.0
2016,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1207.0,17.0
2016,DR05,Information & Cultural Industries,Goods-Producing Sector,cluster1,183.0,3.0
2016,DR05,Finance & Insurance,Goods-Producing Sector,cluster1,779.0,8.0
2016,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,7126.0,8.0
2016,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,2091.0,3.0
2016,DR05,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,74.0,3.0
2016,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,1114.0,12.0
2016,DR05,Educational Services,Goods-Producing Sector,cluster1,429.0,6.0
2016,DR05,Health Care & Social Assistance,Goods-Producing Sector,cluster1,1566.0,17.0
2016,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,431.0,2.0
2016,DR05,Accommodation & Food Services,Goods-Producing Sector,cluster2,739.0,27.0
2016,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,1855.0,6.0
2016,DR05,Public Administration,Goods-Producing Sector,cluster1,33.0,16.0
2016,DR06,Unclassified,Unclassified,Unclassified,498.0,0.0
2016,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1180.0,2.0
2016,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,39.0,1.0
2016,DR06,Utilities,Services-Producing Sector,cluster2,7.0,1.0
2016,DR06,Construction,Services-Producing Sector,cluster1,675.0,7.0
2016,DR06,Manufacturing,Services-Producing Sector,cluster2,128.0,5.0
2016,DR06,Wholesale Trade,Goods-Producing Sector,cluster2,116.0,0.0
2016,DR06,Retail Trade,Goods-Producing Sector,cluster1,533.0,13.0
2016,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,343.0,6.0
2016,DR06,Information & Cultural Industries,Goods-Producing Sector,cluster1,70.0,1.0
2016,DR06,Finance & Insurance,Goods-Producing Sector,cluster1,175.0,2.0
2016,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,2292.0,0.0
2016,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,634.0,5.0
2016,DR06,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,21.0,0.0
2016,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,343.0,3.0
2016,DR06,Educational Services,Goods-Producing Sector,cluster1,128.0,5.0
2016,DR06,Health Care & Social Assistance,Goods-Producing Sector,cluster1,376.0,10.0
2016,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,153.0,2.0
2016,DR06,Accommodation & Food Services,Goods-Producing Sector,cluster2,314.0,8.0
2016,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,542.0,4.0
2016,DR06,Public Administration,Goods-Producing Sector,cluster1,20.0,26.0
2016,DR07,Unclassified,Unclassified,Unclassified,444.0,1.0
2016,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,1713.0,7.0
2016,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,111.0,1.0
2016,DR07,Utilities,Services-Producing Sector,cluster2,13.0,0.0
2016,DR07,Construction,Services-Producing Sector,cluster1,683.0,4.0
2016,DR07,Manufacturing,Services-Producing Sector,cluster2,171.0,14.0
2016,DR07,Wholesale Trade,Goods-Producing Sector,cluster2,95.0,1.0
2016,DR07,Retail Trade,Goods-Producing Sector,cluster1,506.0,6.0
2016,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,346.0,1.0
2016,DR07,Information & Cultural Industries,Goods-Producing Sector,cluster1,62.0,0.0
2016,DR07,Finance & Insurance,Goods-Producing Sector,cluster1,191.0,2.0
2016,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,1360.0,0.0
2016,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,619.0,2.0
2016,DR07,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,14.0,2.0
2016,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,432.0,2.0
2016,DR07,Educational Services,Goods-Producing Sector,cluster1,123.0,4.0
2016,DR07,Health Care & Social Assistance,Goods-Producing Sector,cluster1,305.0,4.0
2016,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,129.0,1.0
2016,DR07,Accommodation & Food Services,Goods-Producing Sector,cluster2,272.0,7.0
2016,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,548.0,1.0
2016,DR07,Public Administration,Goods-Producing Sector,cluster1,27.0,7.0
2016,DR08,Unclassified,Unclassified,Unclassified,972.0,1.0
2016,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,2425.0,3.0
2016,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,754.0,37.0
2016,DR08,Utilities,Services-Producing Sector,cluster2,19.0,0.0
2016,DR08,Construction,Services-Producing Sector,cluster1,1702.0,32.0
2016,DR08,Manufacturing,Services-Producing Sector,cluster2,191.0,8.0
2016,DR08,Wholesale Trade,Goods-Producing Sector,cluster2,237.0,7.0
2016,DR08,Retail Trade,Goods-Producing Sector,cluster1,814.0,19.0
2016,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,cluster2,1048.0,8.0
2016,DR08,Information & Cultural Industries,Goods-Producing Sector,cluster1,69.0,0.0
2016,DR08,Finance & Insurance,Goods-Producing Sector,cluster1,335.0,6.0
2016,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,cluster1,3804.0,4.0
2016,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,cluster1,1173.0,11.0
2016,DR08,Management of Companies & Enterprises,Goods-Producing Sector,cluster2,32.0,1.0
2016,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,cluster1,842.0,5.0
2016,DR08,Educational Services,Goods-Producing Sector,cluster1,196.0,5.0
2016,DR08,Health Care & Social Assistance,Goods-Producing Sector,cluster1,531.0,8.0
2016,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,cluster2,169.0,3.0
2016,DR08,Accommodation & Food Services,Goods-Producing Sector,cluster2,342.0,20.0
2016,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,cluster2,1178.0,2.0
2016,DR08,Public Administration,Goods-Producing Sector,cluster1,8.0,14.0
2017,DR01,Unclassified,Unclassified,Unclassified,10630.0,15.0
2017,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,cluster1,8014.0,41.0
2017,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,cluster2,320.0,0.0
2017,DR01,Utilities,Services-Producing Sector,cluster2,125.0,0.0
2017,DR01,Construction,Services-Producing Sector,cluster1,14680.0,66.0
2017,DR01,Manufacturing,Services-Producing Sector,cluster2,3410.0,58.0
2017,DR01,Wholesale Trade,Goods-Producing Sector,cluster2,2247.0,18.0
